Projeto,Cod Fornecedor,Fornecedor,CNPJ,Num Obra,Cod Produto,Descrição do Item,Qtde Produto,Valor Unit UR,Valor Produto,Prod Serv,Previsão de execução,Num Provisório,Num OSP,Validação OSP,Status OSP,Nota Fiscal,Enviado SAP,Fase escola,Status escola,Unique ID
"35290683","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 12 Access Points - Equip - MEGA - SE","1","22.644,43","22.644,43","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265170599x178200970885242560"
"35298268","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 12 Access Points - Equip - MEGA - SE","1","22.644,43","22.644,43","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265170698x189009392488026500"
"35345623","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265170851x279757279762464770"
"35290683","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265170896x774583079822140000"
"35433846","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265170976x435259461483002750"
"35055128","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265171060x505492288488490500"
"35074731","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785265171209x843437206196262500"
"35090050","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","1343","Não","5","Conectada","1785265171223x231258257789543230"
"35096672","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4567","4212","Aprovado","Notas pendentes","1065","Não","5","Conectada","1785265171283x937609002834701400"
"35009407","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","1386","Não","5","Conectada","1785267666005x665388655581091300"
"35009048","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785267666032x881970922810015900"
"35009858","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785267666039x946172684212960800"
"35009730","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666062x673374389559043000"
"35010528","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666072x758660684482854700"
"35009048","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785267666119x955961629310320600"
"35010232","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","1074","Não","5","Conectada","1785267666115x467334245113541600"
"35010037","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","936","Não","5","Conectada","1785267666111x604456283619835500"
"35206131","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666081x964695660478020000"
"35009407","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","1387","Não","5","Conectada","1785267666155x301373321427197440"
"35009858","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785267666184x233137744924740700"
"35009730","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666352x560378890614778430"
"35206131","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666435x682529106529815200"
"35010037","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","937","Não","5","Conectada","1785267666517x752707753326504300"
"35010232","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","1076","Não","5","Conectada","1785267666546x488009270645248100"
"35010528","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4568","4213","Aprovado","Notas pendentes","","Não","5","Conectada","1785267666880x519009100397715300"
"35010507","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268141769x343524550341014500"
"35010222","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","1422","Não","5","Conectada","1785268141952x841211167883412600"
"35064129","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268141950x820086214180902400"
"35236913","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142155x215980040227751870"
"35008558","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142189x707855686209879500"
"35239240","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142217x468498392572347400"
"35006277","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142388x707620256497517800"
"35006277","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142372x249104129016557000"
"35010222","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","1423","Não","5","Conectada","1785268142408x920252638918585600"
"35010338","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142375x767708199845598600"
"35010507","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142517x708906631797673300"
"35010338","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142569x357434944770487230"
"35236913","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142671x122849705590496020"
"35064129","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142689x505276152268022000"
"35239240","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142754x189293701961536160"
"35008558","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4569","4214","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268142793x831574691458959900"
"35004138","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268672756x152762339477765300"
"35009841","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268673079x425401531223580350"
"35009798","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268673188x540583846005499700"
"35009838","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Conectada","1785268673194x433891452726591360"
"35010062","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268673305x560534473150664300"
"35010064","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","938","Não","5","Conectada","1785268673338x829353085267370300"
"35004138","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268673447x817114326873694700"
"35009798","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Em planejamento","1785268673531x342785627001091140"
"35009838","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","4570","4215","Aprovado","Notas pendentes","","Não","5","Conectada","1785268673626x929221322440399400"
